08080910 Elevation,08080910 Capacity
2344.7,4126.0
2344.8,4180.0
2344.9,4234.0
2345.0,4289.0
2345.1,4345.0
2345.2,4400.0
2345.3,4456.0
2345.4,4513.0
2345.5,4569.0
2345.6,4626.0
2345.7,4683.0
2345.8,4741.0
2345.9,4798.0
2346.0,4856.0
2346.1,4914.0
2346.2,4973.0
2346.3,5031.0
2346.4,5090.0
2346.5,5149.0
2346.6,5209.0
2346.7,5269.0
2346.8,5329.0
2346.9,5389.0
2347.0,5449.0
2347.1,5510.0
2347.2,5570.0
2347.3,5632.0
2347.4,5693.0
2347.5,5755.0
2347.6,5817.0
2347.7,5880.0
2347.8,5942.0
2347.9,6006.0
2348.0,6069.0
2348.1,6132.0
2348.2,6197.0
2348.3,6261.0
2348.4,6326.0
2348.5,6391.0
2348.6,6456.0
2348.7,6521.0
2348.8,6587.0
2348.9,6653.0
2349.0,6719.0
2349.1,6786.0
2349.2,6853.0
2349.3,6920.0
2349.4,6987.0
2349.5,7055.0
2349.6,7123.0
2349.7,7191.0
2349.8,7259.0
2349.9,7328.0
2350.0,7397.0
2350.1,7466.0
2350.2,7535.0
2350.3,7604.0
2350.4,7674.0
2350.5,7744.0
2350.6,7815.0
2350.7,7886.0
2350.8,7957.0
2350.9,8028.0
2351.0,8100.0
2351.1,8172.0
2351.2,8245.0
2351.3,8318.0
2351.4,8391.0
2351.5,8465.0
2351.6,8539.0
2351.7,8613.0
2351.8,8688.0
2351.9,8764.0
2352.0,8840.0
2352.1,8917.0
2352.2,8994.0
2352.3,9072.0
2352.4,9150.0
2352.5,9228.0
2352.6,9307.0
2352.7,9386.0
2352.8,9465.0
2352.9,9545.0
2353.0,9625.0
2353.1,9705.0
2353.2,9786.0
2353.3,9867.0
2353.4,9949.0
2353.5,10031.0
2353.6,10113.0
2353.7,10195.0
2353.8,10278.0
2353.9,10362.0
2354.0,10446.0
2354.1,10530.0
2354.2,10615.0
2354.3,10700.0
2354.4,10786.0
2354.5,10871.0
2354.6,10958.0
2354.7,11045.0
2354.8,11132.0
2354.9,11219.0
2355.0,11306.0
2355.1,11394.0
2355.2,11483.0
2355.3,11571.0
2355.4,11660.0
2355.5,11749.0
2355.6,11838.0
2355.7,11928.0
2355.8,12018.0
2355.9,12108.0
2356.0,12199.0
2356.1,12289.0
2356.2,12381.0
2356.3,12472.0
2356.4,12563.0
2356.5,12655.0
2356.6,12747.0
2356.7,12840.0
2356.8,12932.0
2356.9,13025.0
2357.0,13118.0
2357.1,13211.0
2357.2,13305.0
2357.3,13398.0
2357.4,13492.0
2357.5,13587.0
2357.6,13681.0
2357.7,13776.0
2357.8,13871.0
2357.9,13966.0
2358.0,14062.0
2358.1,14158.0
2358.2,14254.0
2358.3,14351.0
2358.4,14448.0
2358.5,14545.0
2358.6,14642.0
2358.7,14740.0
2358.8,14838.0
2358.9,14936.0
2359.0,15035.0
2359.1,15134.0
2359.2,15233.0
2359.3,15332.0
2359.4,15432.0
2359.5,15532.0
2359.6,15633.0
2359.7,15733.0
2359.8,15835.0
2359.9,15936.0
2360.0,16038.0
2360.1,16140.0
2360.2,16243.0
2360.3,16346.0
2360.4,16449.0
2360.5,16553.0
2360.6,16657.0
2360.7,16761.0
2360.8,16866.0
2360.9,16971.0
2361.0,17077.0
2361.1,17183.0
2361.2,17289.0
2361.3,17396.0
2361.4,17503.0
2361.5,17611.0
2361.6,17719.0
2361.7,17828.0
2361.8,17937.0
2361.9,18046.0
2362.0,18156.0
2362.1,18266.0
2362.2,18377.0
2362.3,18488.0
2362.4,18599.0
2362.5,18711.0
2362.6,18824.0
2362.7,18937.0
2362.8,19051.0
2362.9,19164.0
2363.0,19279.0
2363.1,19394.0
2363.2,19509.0
2363.3,19625.0
2363.4,19742.0
2363.5,19859.0
2363.6,19976.0
2363.7,20094.0
2363.8,20212.0
2363.9,20331.0
2364.0,20451.0
2364.1,20571.0
2364.2,20691.0
2364.3,20812.0
2364.4,20933.0
2364.5,21056.0
2364.6,21178.0
2364.7,21301.0
2364.8,21425.0
2364.9,21549.0
2365.0,21673.0
2365.1,21798.0
2365.2,21924.0
2365.3,22049.0
2365.4,22176.0
2365.5,22302.0
2365.6,22430.0
2365.7,22557.0
2365.8,22685.0
2365.9,22813.0
2366.0,22942.0
2366.1,23072.0
2366.2,23200.0
2366.3,23331.0
2366.4,23462.0
2366.5,23593.0
2366.6,23724.0
2366.7,23857.0
2366.8,23988.0
2366.9,24121.0
2367.0,24254.0
2367.1,24389.0
2367.2,24523.0
2367.3,24656.0
2367.4,24791.0
2367.5,24927.0
2367.6,25062.0
2367.7,25197.0
2367.8,25335.0
2367.9,25471.0
2368.0,25608.0
2368.1,25746.0
2368.2,25884.0
2368.3,26022.0
2368.4,26159.0
2368.5,26299.0
2368.6,26437.0
2368.7,26577.0
2368.8,26717.0
2368.9,26857.0
2369.0,26997.0
2369.1,27140.0
2369.2,27280.0
2369.3,27422.0
2369.4,27564.0
2369.5,27709.0
2369.6,27851.0
2369.7,27996.0
2369.8,28141.0
2369.9,28287.0
2370.0,28434.0
2370.1,28581.0
2370.2,28728.0
2370.3,28875.0
2370.4,29024.0
2370.5,29174.0
2370.6,29325.0
2370.7,29477.0
2370.8,29628.0
2370.9,29780.0
2371.0,29933.0
2371.1,30090.0
2371.2,30243.0
2371.3,30399.0
2371.4,30558.0
2371.5,30716.0
2371.6,30875.0
2371.7,31033.0
2371.8,31194.0
2371.9,31357.0
2372.0,31517.0
2372.1,31680.0
2372.2,31846.0
