08167700 Elevation,08167700 Capacity
920.2,478339.61
920.3,479293.08
920.4,480247.71
920.5,481203.49
920.6,482160.42
920.7,483118.51
920.8,484077.75
920.9,485038.14
921.0,485999.69
921.1,486962.4
921.2,487926.25
921.3,488891.26
921.4,489857.43
921.5,490824.75
921.6,491793.22
921.7,492762.85
921.8,493733.63
921.9,494705.56
922.0,495678.65
922.1,496652.89
922.2,497628.29
922.3,498604.83
922.4,499582.54
922.5,500561.39
922.6,501541.41
922.7,502522.57
922.8,503504.89
922.9,504488.36
923.0,505472.99
923.1,506458.77
923.2,507445.7
923.3,508433.79
923.4,509423.03
923.5,510413.42
923.6,511404.97
923.7,512397.68
923.8,513391.53
923.9,514386.54
924.0,515382.71
924.1,516380.03
924.2,517378.5
924.3,518378.13
924.4,519378.91
924.5,520380.84
924.6,521383.93
924.7,522388.17
924.8,523393.56
924.9,524400.11
925.0,525407.82
925.1,526416.67
925.2,527426.68
925.3,528437.85
925.4,529450.17
925.5,530463.64
925.6,531478.26
925.7,532494.04
925.8,533510.98
925.9,534529.07
926.0,535548.31
926.1,536568.7
926.2,537590.25
926.3,538612.95
926.4,539636.81
926.5,540661.82
926.6,541687.99
926.7,542715.3
926.8,543743.78
926.9,544773.4
927.0,545804.18
927.1,546836.12
927.2,547869.2
927.3,548903.44
927.4,549938.84
927.5,550975.39
927.6,552013.09
927.7,553051.95
927.8,554091.96
927.9,555133.12
928.0,556175.44
928.1,557218.91
928.2,558263.54
928.3,559309.32
928.4,560356.25
928.5,561404.34
928.6,562453.58
928.7,563503.98
928.8,564555.53
928.9,565608.23
929.0,566662.08
929.1,567717.09
929.2,568773.26
929.3,569830.58
929.4,570889.05
929.5,571948.68
929.6,573009.45
929.7,574071.39
929.8,575134.48
929.9,576198.72
930.0,577264.11
930.1,578330.66
930.2,579398.36
930.3,580467.22
930.4,581537.23
930.5,582608.39
930.6,583680.71
930.7,584754.18
930.8,585828.81
930.9,586904.59
931.0,587981.52
931.1,589059.61
931.2,590138.85
931.3,591219.25
931.4,592300.8
931.5,593383.5
931.6,594467.35
931.7,595552.37
931.8,596638.53
931.9,597725.85
932.0,598814.32
932.1,599903.95
932.2,600994.72
932.3,602086.66
932.4,603179.75
932.5,604273.99
932.6,605369.38
932.7,606465.93
932.8,607563.63
932.9,608662.49
933.0,609762.5
933.1,610863.66
933.2,611965.98
933.3,613069.45
933.4,614174.08
933.5,615279.86
933.6,616386.79
933.7,617494.88
933.8,618604.12
933.9,619714.51
934.0,620826.06
934.1,621938.77
934.2,623052.62
934.3,624167.63
934.4,625283.8
934.5,626401.11
934.6,627519.59
934.7,628639.21
934.8,629759.99
934.9,630881.92
935.0,632005.01
935.1,633129.25
935.2,634254.65
935.3,635381.2
935.4,636508.9
935.5,637637.75
935.6,638767.76
935.7,639898.93
935.8,641031.25
935.9,642164.72
936.0,643299.34
936.1,644435.12
936.2,645572.06
936.3,646710.14
936.4,647849.38
936.5,648989.78
936.6,650131.33
936.7,651274.03
936.8,652417.89
936.9,653562.9
937.0,654709.06
937.1,655856.38
937.2,657004.85
937.3,658154.48
937.4,659305.25
937.5,660457.19
937.6,661610.27
937.7,662764.52
937.8,663919.91
937.9,665076.46
938.0,666234.16
938.1,667393.02
938.2,668553.03
938.3,669714.19
938.4,670876.51
938.5,672039.98
938.6,673204.61
938.7,674370.38
938.8,675537.32
938.9,676705.4
939.0,677874.65
939.1,679045.04
939.2,680216.59
939.3,681389.29
939.4,682563.15
939.5,683738.16
939.6,684914.32
939.7,686091.64
939.8,687270.11
939.9,688449.74
940.0,689630.51
940.1,690812.45
940.2,691995.53
940.3,693179.78
940.4,694365.17
940.5,695551.72
940.6,696739.42
940.7,697928.28
940.8,699118.29
940.9,700309.45
941.0,701501.77
941.1,702695.24
941.2,703889.86
941.3,705085.64
941.4,706282.58
941.5,707480.66
941.6,708679.9
941.7,709880.3
941.8,711081.85
941.9,712284.55
942.0,713488.4
942.1,714693.41
942.2,715899.58
942.3,717106.9
942.4,718315.37
942.5,719524.99
942.6,720735.77
942.7,721947.7
942.8,723160.79
942.9,724375.03
943.0,725590.43
943.1,726806.97
943.2,728024.68
943.3,729243.53
943.4,730463.54
943.5,731684.71
943.6,732907.02
943.7,734130.49
943.8,735355.12
943.9,736580.9
944.0,737807.83
944.1,739035.92
944.2,740265.16
944.3,741495.55
944.4,742727.1
944.5,743959.8
944.6,745193.66
944.7,746428.67
944.8,747664.83
944.9,748902.15
945.0,750140.62
945.1,751380.25
945.2,752621.03
945.3,753862.96
945.4,755106.04
945.5,756350.29
945.6,757595.68
945.7,758842.23
945.8,760089.93
945.9,761338.79
946.0,762588.79
946.1,763839.96
946.2,765092.28
946.3,766345.75
946.4,767600.37
946.5,768856.15
946.6,770113.08
946.7,771371.17
946.8,772630.41
946.9,773890.8
947.0,775152.35
947.1,776415.05
947.2,777678.91
947.3,778943.92
947.4,780210.08
947.5,781477.4
947.6,782745.87
947.7,784015.5
947.8,785286.28
947.9,786558.21
948.0,787831.29
948.1,789105.54
948.2,790380.93
948.3,791657.48
948.4,792935.18
948.5,794214.03
948.6,795494.04
948.7,796775.21
948.8,798057.53
948.9,799341.0
949.0,800625.62
949.1,801911.4
949.2,803198.33
949.3,804486.42
949.4,805775.66
949.5,807066.05
949.6,808357.6
949.7,809650.3
949.8,810944.16
949.9,812239.17
950.0,813535.33
950.1,814832.65
950.2,816131.12
950.3,817430.74
