07227900 Elevation,07227900 Capacity
2843.4,23549.04
2843.5,23739.29
2843.6,23930.28
2843.7,24121.52
2843.8,24313.97
2843.9,24506.73
2844.0,24700.72
2844.1,24895.46
2844.2,25090.42
2844.3,25286.58
2844.4,25483.02
2844.5,25680.73
2844.6,25879.22
2844.7,26078.01
2844.8,26278.1
2844.9,26478.52
2845.0,26680.25
2845.1,26882.89
2845.2,27086.01
2845.3,27290.65
2845.4,27495.99
2845.5,27703.01
2845.6,27911.18
2845.7,28120.05
2845.8,28330.71
2845.9,28542.19
2846.0,28755.59
2846.1,28970.35
2846.2,29185.89
2846.3,29403.27
2846.4,29621.48
2846.5,29841.6
2846.6,30063.1
2846.7,30285.36
2846.8,30509.4
2846.9,30734.18
2847.0,30960.81
2847.1,31188.8
2847.2,31417.56
2847.3,31648.11
2847.4,31879.31
2847.5,32112.29
2847.6,32346.63
2847.7,32581.84
2847.8,32818.91
2847.9,33056.65
2848.0,33296.26
2848.1,33537.18
2848.2,33778.81
2848.3,34022.4
2848.4,34266.91
2848.5,34513.72
2848.6,34762.39
2848.7,35012.22
2848.8,35264.31
2848.9,35517.36
2849.0,35772.67
2849.1,36029.84
2849.2,36288.05
2849.3,36548.49
2849.4,36809.82
2849.5,37073.34
2849.6,37338.44
2849.7,37604.5
2849.8,37872.88
2849.9,38142.36
2850.0,38414.14
2850.1,38687.59
2850.2,38961.98
2850.3,39238.61
2850.4,39516.09
2850.5,39795.76
2850.6,40076.88
2850.7,40358.72
2850.8,40642.8
2850.9,40927.76
2851.0,41215.04
2851.1,41503.96
2851.2,41793.81
2851.3,42085.98
2851.4,42379.03
2851.5,42674.28
2851.6,42970.99
2851.7,43268.42
2851.8,43568.04
2851.9,43868.41
2852.0,44171.06
2852.1,44475.26
2852.2,44780.26
2852.3,45087.5
2852.4,45395.48
2852.5,45705.73
2852.6,46017.51
2852.7,46330.02
2852.8,46644.73
2852.9,46960.14
2853.0,47277.81
2853.1,47597.07
2853.2,47917.23
2853.3,48239.94
2853.4,48563.53
2853.5,48889.61
2853.6,49217.45
2853.7,49546.19
2853.8,49877.42
2853.9,50209.5
2854.0,50544.09
2854.1,50880.51
2854.2,51217.76
2854.3,51557.47
2854.4,51897.99
2854.5,52241.01
2854.6,52585.64
2854.7,52930.99
2854.8,53278.77
2854.9,53627.35
2855.0,53978.41
2855.1,54331.11
2855.2,54684.51
2855.3,55040.26
2855.4,55396.64
2855.5,55755.43
2855.6,56115.79
2855.7,56476.82
2855.8,56840.29
2855.9,57204.44
2856.0,57571.01
2856.1,57939.12
2856.2,58307.91
2856.3,58679.16
2856.4,59051.11
2856.5,59425.58
2856.6,59801.66
2856.7,60178.41
2856.8,60557.68
2856.9,60937.6
2857.0,61320.03
2857.1,61704.07
2857.2,62088.74
2857.3,62475.85
2857.4,62863.52
2857.5,63253.64
2857.6,63645.24
2857.7,64037.32
2857.8,64431.79
2857.9,64826.66
2858.0,65223.84
2858.1,65622.36
2858.2,66021.22
2858.3,66422.41
2858.4,66823.89
2858.5,67227.66
2858.6,67632.85
2858.7,68038.49
2858.8,68446.5
2858.9,68854.86
2859.0,69265.53
2859.1,69677.49
2859.2,70089.73
2859.3,70504.33
2859.4,70919.36
2859.5,71336.89
2859.6,71755.89
2859.7,72175.22
2859.8,72596.93
2859.9,73019.0
2860.0,73443.47
2860.1,73869.23
2860.2,74295.16
2860.3,74723.26
2860.4,75151.48
2860.5,75581.96
2860.6,76013.66
2860.7,76445.5
2860.8,76879.65
2860.9,77314.03
2861.0,77750.81
2861.1,78188.98
2861.2,78627.37
2861.3,79068.11
2861.4,79509.01
2861.5,79952.21
2861.6,80396.65
2861.7,80841.23
2861.8,81288.22
2861.9,81735.49
2862.0,82185.19
2862.1,82636.25
2862.2,83087.59
2862.3,83541.43
2862.4,83995.61
2862.5,84452.3
2862.6,84910.34
2862.7,85368.53
2862.8,85829.04
2862.9,86289.6
2863.0,86752.46
2863.1,87216.53
2863.2,87680.65
2863.3,88147.14
2863.4,88613.75
2863.5,89082.73
2863.6,89552.94
2863.7,90023.27
2863.8,90495.98
2863.9,90968.78
2864.0,91443.97
2864.1,91920.37
2864.2,92396.85
2864.3,92875.72
2864.4,93354.69
2864.5,93836.12
2864.6,94318.85
2864.7,94801.58
2864.8,95286.64
2864.9,95771.66
2865.0,96259.06
2865.1,96747.62
2865.2,97236.18
2865.3,97727.14
2865.4,98218.1
2865.5,98711.43
2865.6,99205.87
2865.7,99700.23
2865.8,100196.93
2865.9,100693.53
2866.0,101192.47
2866.1,101692.61
2866.2,102192.76
2866.3,102695.34
2866.4,103197.97
2866.5,103703.13
2866.6,104209.58
2866.7,104716.04
2866.8,105224.85
2866.9,105733.55
2867.0,106244.74
2867.1,106757.49
2867.2,107270.56
2867.3,107786.23
2867.4,108301.89
2867.5,108819.93
2867.6,109339.01
2867.7,109857.83
2867.8,110378.9
2867.9,110899.67
2868.0,111422.67
2868.1,111946.65
2868.2,112470.31
2868.3,112996.21
2868.4,113521.79
2868.5,114049.61
2868.6,114578.41
2868.7,115106.89
2868.8,115637.63
2868.9,116168.04
2869.0,116700.7
2869.1,117234.31
2869.2,117767.58
2869.3,118303.12
2869.4,118838.37
2869.5,119375.99
2869.6,119914.7
2869.7,120453.22
2869.8,120994.1
2869.9,121534.72
2870.0,122077.7
2870.1,122621.72
2870.2,123165.43
2870.3,123711.48
2870.4,124257.2
2870.5,124805.24
2870.6,125354.24
2870.7,125902.85
2870.8,126453.7
2870.9,127004.1
2871.0,127556.75
2871.1,128110.28
2871.2,128663.34
2871.3,129218.69
2871.4,129773.58
2871.5,130330.75
2871.6,130888.82
2871.7,131446.41
2871.8,132006.22
2871.9,132565.53
2872.0,133127.08
2872.1,133689.45
2872.2,134251.31
2872.3,134815.39
2872.4,135378.97
2872.5,135944.83
2872.6,136511.57
2872.7,137077.82
2872.8,137646.35
2872.9,138214.36
2873.0,138784.63
2873.1,139355.77
2873.2,139926.39
2873.3,140499.3
2873.4,141071.71
2873.5,141646.41
2873.6,142222.02
2873.7,142797.16
2873.8,143374.63
2873.9,143951.59
2874.0,144530.88
2874.1,145111.1
2874.2,145690.85
2874.3,146272.92
2874.4,146854.49
2874.5,147438.39
2874.6,148023.18
2874.7,148607.45
2874.8,149194.01
2874.9,149780.01
2875.0,150368.26
2875.1,150957.38
2875.2,151545.91
2875.3,152136.7
2875.4,152726.9
2875.5,153319.38
2875.6,153912.72
2875.7,154505.47
2875.8,155100.55
2875.9,155695.05
2876.0,156291.88
2876.1,156889.61
2876.2,157486.77
2876.3,158086.3
2876.4,158685.28
2876.5,159286.6
2876.6,159888.78
2876.7,160490.34
2876.8,161094.16
2876.9,161697.3
2877.0,162302.71
2877.1,162908.95
2877.2,163514.5
2877.3,164122.34
2877.4,164729.48
2877.5,165338.89
2877.6,165949.1
2877.7,166558.61
2877.8,167170.39
2877.9,167781.48
2878.0,168394.9
2878.1,169009.14
2878.2,169622.79
2878.3,170238.84
2878.4,170854.29
2878.5,171472.21
2878.6,172091.12
2878.7,172709.61
2878.8,173330.75
2878.9,173951.72
2879.0,174575.51
2879.1,175200.46
2879.2,175825.02
2879.3,176452.25
2879.4,177079.11
2879.5,177708.62
2879.6,178339.19
2879.7,178969.32
2879.8,179602.05
2879.9,180234.28
2880.0,180869.1
2880.1,181504.98
2880.2,182140.37
2880.3,182778.41
2880.4,183415.98
2880.5,184056.27
2880.6,184697.72
2880.7,185338.73
2880.8,185982.44
2880.9,186625.69
2881.0,187271.65
2881.1,187918.75
2881.2,188565.38
2881.3,189214.68
2881.4,189863.45
2881.5,190514.84
2881.6,191167.25
2881.7,191819.05
2881.8,192473.47
2881.9,193127.28
2882.0,193783.71
2882.1,194441.19
2882.2,195098.06
2882.3,195757.51
2882.4,196416.38
2882.5,197077.85
2882.6,197740.39
2882.7,198402.42
2882.8,199067.06
2882.9,199731.04
2883.0,200397.6
2883.1,201065.1
2883.2,201731.93
2883.3,202401.33
2883.4,203070.04
2883.5,203741.33
2883.6,204413.56
2883.7,205085.1
2883.8,205759.28
2883.9,206432.88
2884.0,207109.2
2884.1,207786.62
2884.2,208463.55
2884.3,209143.3
2884.4,209822.54
2884.5,210504.5
2884.6,211187.52
2884.7,211869.83
2884.8,212554.8
2884.9,213239.07
2885.0,213925.92
2885.1,214613.71
2885.2,215300.77
2885.3,215990.44
2885.4,216679.34
2885.5,217370.87
2885.6,218063.29
2885.7,218754.96
2885.8,219449.41
2885.9,220143.45
2886.0,220840.64
2886.1,221538.99
2886.2,222236.82
2886.3,222937.49
2886.4,223637.49
2886.5,224340.23
2886.6,225043.96
2886.7,225747.01
2886.8,226452.83
2886.9,227157.94
2887.0,227865.84
2887.1,228574.81
2887.2,229283.14
2887.3,229994.26
2887.4,230704.73
2887.5,231418.01
2887.6,232132.31
2887.7,232845.96
2887.8,233562.51
2887.9,234278.44
2888.0,234997.35
2888.1,235717.65
2888.2,236437.72
2888.3,237161.17
2888.4,237884.79
2888.5,238612.1
2888.6,239341.26
2888.7,240070.5
2888.8,240803.19
2888.9,241535.67
2889.0,242271.47
2889.1,243008.79
2889.2,243745.76
2889.3,244485.92
2889.4,245225.67
2889.5,245968.61
2889.6,246713.08
2889.7,247457.19
2889.8,248204.72
2889.9,248952.15
2890.0,249703.53
2890.1,250542.0
2890.2,251389.98
2890.3,252245.57
2890.4,253100.08
2890.5,253957.62
2890.6,254816.08
2890.7,255673.38
2890.8,256533.74
2890.9,257392.96
2891.0,258255.24
2891.1,259118.47
2891.2,259980.55
2891.3,260845.69
2891.4,261709.67
2891.5,262576.71
2891.6,263444.73
2891.7,264311.63
2891.8,265181.61
2891.9,266050.41
2892.0,266922.29
2892.1,267795.16
2892.2,268666.83
2892.3,269541.62
2892.4,270415.24
2892.5,271291.97
2892.6,272169.7
2892.7,273046.21
2892.8,273925.83
2892.9,274804.25
2893.0,275685.74
2893.1,276568.18
2893.2,277449.41
2893.3,278333.73
2893.4,279216.87
2893.5,280103.09
2893.6,280990.3
2893.7,281876.29
2893.8,282765.4
2893.9,283653.29
2894.0,284544.33
2894.1,285436.33
2894.2,286327.14
2894.3,287221.09
2894.4,288113.82
2894.5,289009.73
2894.6,289906.62
2894.7,290802.29
2894.8,291701.14
2894.9,292598.78
2895.0,293499.63
2895.1,294401.46
2895.2,295302.07
2895.3,296205.87
2895.4,297108.48
2895.5,298014.3
2895.6,298921.12
2895.7,299826.73
2895.8,300735.57
2895.9,301643.2
2896.0,302554.08
2896.1,303465.95
2896.2,304376.64
2896.3,305290.56
2896.4,306203.27
2896.5,307119.25
2896.6,308036.27
2896.7,308952.06
2896.8,309871.12
2896.9,310788.98
2897.0,311710.14
2897.1,312632.32
2897.2,313553.31
2897.3,314477.59
2897.4,315400.67
2897.5,316327.05
2897.6,317254.5
2897.7,318180.73
2897.8,319110.28
2897.9,320038.62
2898.0,320970.28
2898.1,321903.05
2898.2,322834.57
2898.3,323769.45
2898.4,324703.14
2898.5,325640.18
2898.6,326578.28
2898.7,327515.19
2898.8,328455.48
2898.9,329394.54
2899.0,330336.99
2899.1,331280.55
2899.2,332222.88
2899.3,333168.6
2899.4,334113.15
2899.5,335061.07
2899.6,336010.11
2899.7,336957.94
2899.8,337909.19
2899.9,338859.23
2900.0,339812.71
2900.1,340862.8
2900.2,341911.39
2900.3,342963.58
2900.4,344014.23
2900.5,345068.51
2900.6,346123.82
2900.7,347177.61
2900.8,348235.04
2900.9,349290.94
2901.0,350350.46
2901.1,351411.06
2901.2,352470.11
2901.3,353532.83
2901.4,354593.99
2901.5,355658.83
2901.6,356724.72
2901.7,357789.1
2901.8,358857.13
2901.9,359923.63
2902.0,360993.8
2902.1,362065.05
2902.2,363134.78
2902.3,364208.19
2902.4,365280.05
2902.5,366355.63
2902.6,367432.29
2902.7,368507.39
2902.8,369586.24
2902.9,370663.5
2903.0,371744.51
2903.1,372826.62
2903.2,373907.18
2903.3,374991.46
2903.4,376074.2
2903.5,377160.69
2903.6,378248.3
2903.7,379334.34
2903.8,380424.13
2903.9,381512.38
2904.0,382604.39
2904.1,383697.53
2904.2,384789.09
2904.3,385884.43
2904.4,386978.23
2904.5,388075.81
2904.6,389174.51
2904.7,390271.67
2904.8,391372.61
2904.9,392472.0
2905.0,393575.2
2905.1,394687.96
2905.2,395799.08
2905.3,396914.11
2905.4,398027.58
2905.5,399144.9
2905.6,400263.4
2905.7,401380.31
2905.8,402501.16
2905.9,403620.41
2906.0,404743.62
2906.1,405868.04
2906.2,406990.92
2906.3,408117.74
2906.4,409243.06
2906.5,410372.33
2906.6,411502.82
2906.7,412631.8
2906.8,413764.78
2906.9,414896.26
2907.0,416031.74
2907.1,417168.53
2907.2,418303.76
2907.3,419443.09
2907.4,420580.92
2907.5,421722.83
2907.6,422866.07
2907.7,424007.75
2907.8,425153.61
2907.9,426297.92
2908.0,427446.42
2908.1,428596.23
2908.2,429744.59
2908.3,430897.08
2908.4,432048.12
2908.5,433203.34
2908.6,434359.97
2908.7,435515.1
2908.8,436674.46
2908.9,437832.36
2909.0,438994.54
2909.1,440158.08
2909.2,441320.21
2909.3,442486.57
2909.4,443651.53
2909.5,444820.76
2909.6,445991.45
2909.7,447160.68
2909.8,448334.28
2909.9,449506.43
2910.0,450682.95
2910.1,451864.07
2910.2,453043.27
2910.3,454226.18
2910.4,455407.12
2910.5,456591.87
2910.6,457777.46
2910.7,458961.08
2910.8,460148.5
2910.9,461333.96
2911.0,462523.22
2911.1,463713.37
2911.2,464901.55
2911.3,466093.53
2911.4,467283.55
2911.5,468477.41
2911.6,469672.22
2911.7,470865.01
2911.8,472061.7
2911.9,473256.41
2912.0,474454.98
2912.1,475654.49
2912.2,476852.07
2912.3,478053.51
2912.4,479252.97
2912.5,480456.33
2912.6,481660.69
2912.7,482863.06
2912.8,484069.34
2912.9,485273.69
2913.0,486481.95
2913.1,487691.19
2913.2,488898.5
2913.3,490109.72
2913.4,491319.01
2913.5,492532.29
2913.6,493746.52
2913.7,494958.82
2913.8,496175.11
2913.9,497389.48
2914.0,498607.79
2914.1,499827.14
2914.2,501044.52
2914.3,502265.93
2914.4,503485.43
2914.5,504708.91
2914.6,505933.48
2914.7,507156.08
2914.8,508382.71
2914.9,509607.42
2915.0,510836.18
2915.1,512080.4
2915.2,513322.6
2915.3,514568.84
2915.4,515813.11
2915.5,517061.37
2915.6,518310.67
2915.7,519557.99
2915.8,520809.36
2915.9,522058.75
2916.0,523312.19
2916.1,524566.76
2916.2,525819.25
2916.3,527075.93
2916.4,528330.59
2916.5,529589.39
2916.6,530849.26
2916.7,532107.17
2916.8,533369.21
2916.9,534629.32
2917.0,535893.57
2917.1,537158.95
2917.2,538422.35
2917.3,539689.98
2917.4,540955.65
2917.5,542225.49
2917.6,543496.51
2917.7,544765.56
2917.8,546038.88
2917.9,547310.23
2918.0,548585.86
2918.1,549862.61
2918.2,551137.49
2918.3,552416.59
2918.4,553693.82
2918.5,554975.32
2918.6,556258.0
2918.7,557538.76
2918.8,558823.88
2918.9,560107.03
2919.0,561394.6
2919.1,562683.35
2919.2,563970.16
2919.3,565261.35
2919.4,566550.66
2919.5,567844.34
2919.6,569139.29
2919.7,570432.36
2919.8,571729.81
2919.9,573025.37
2920.0,574325.35
2920.1,575684.81
2920.2,577041.91
2920.3,578403.34
2920.4,579762.47
2920.5,581125.88
2920.6,582490.27
2920.7,583852.36
2920.8,585218.82
2920.9,586582.93
2921.0,587951.37
2921.1,589320.89
2921.2,590688.05
2921.3,592059.64
2921.4,593428.87
2921.5,594802.53
2921.6,596177.22
2921.7,597549.61
2921.8,598926.41
2921.9,600300.96
2922.0,601679.88
2922.1,603059.88
2922.2,604437.63
2922.3,605819.79
2922.4,607199.65
2922.5,608584.03
2922.6,609969.48
2922.7,611352.64
2922.8,612740.3
2922.9,614125.66
2923.0,615515.59
2923.1,616906.59
2923.2,618295.29
2923.3,619688.55
2923.4,621079.55
2923.5,622475.07
2923.6,623871.76
2923.7,625266.2
2923.8,626665.15
2923.9,628061.89
2924.0,629463.19
2924.1,630865.67
2924.2,632265.89
2924.3,633670.71
2924.4,635073.28
2924.5,636480.46
2924.6,637888.86
2924.7,639295.0
2924.8,640705.8
2924.9,642114.34
2925.0,643527.53
2925.1,644958.13
2925.2,646386.55
2925.3,647819.73
2925.4,649250.7
2925.5,650686.46
2925.6,652123.59
2925.7,653558.55
2925.8,654998.31
2925.9,656435.95
2926.0,657878.49
2926.1,659322.33
2926.2,660764.12
2926.3,662210.79
2926.4,663655.34
2926.5,665104.88
2926.6,666555.83
2926.7,668004.71
2926.8,669458.52
2926.9,670910.32
2927.0,672367.14
2927.1,673825.43
2927.2,675281.64
2927.3,676742.93
2927.4,678202.21
2927.5,679666.6
2927.6,681132.5
2927.7,682596.38
2927.8,684065.43
2927.9,685532.46
2928.0,687004.66
2928.1,688478.5
2928.2,689950.33
2928.3,691427.37
2928.4,692902.44
2928.5,694382.77
2928.6,695864.75
2928.7,697344.8
2928.8,698830.12
2928.9,700313.55
2929.0,701802.26
2929.1,703292.7
2929.2,704781.26
2929.3,706275.18
2929.4,707767.17
2929.5,709264.57
2929.6,710763.76
2929.7,712261.07
2929.8,713763.83
2929.9,715264.71
2930.0,716771.09
2930.1,718282.21
2930.2,719790.95
2930.3,721304.61
2930.4,722815.88
2930.5,724332.09
2930.6,725849.61
2930.7,727364.74
2930.8,728884.85
2930.9,730402.56
2931.0,731925.3
2931.1,733449.36
2931.2,734971.02
2931.3,736497.71
2931.4,738022.05
2931.5,739551.47
2931.6,741082.25
2931.7,742610.63
2931.8,744144.09
2931.9,745675.25
2932.0,747211.48
2932.1,748749.13
2932.2,750284.38
2932.3,751824.8
2932.4,753362.91
2932.5,754906.15
2932.6,756450.8
2932.7,757993.15
2932.8,759540.67
2932.9,761085.88
2933.0,762636.32
2933.1,764188.16
2933.2,765737.7
2933.3,767292.51
2933.4,768845.01
2933.5,770402.78
2933.6,771962.01
2933.7,773518.93
2933.8,775081.16
2933.9,776641.09
2934.0,778206.38
2934.1,779773.13
2934.2,781337.62
2934.3,782907.47
2934.4,784475.02
2934.5,786047.93
2934.6,787622.39
2934.7,789194.64
2934.8,790772.2
2934.9,792347.5
2935.0,793928.26
2935.1,795516.73
2935.2,797103.42
2935.3,798696.02
2935.4,800286.94
2935.5,801883.96
2935.6,803483.15
2935.7,805080.84
2935.8,806684.73
2935.9,808287.11
2936.0,809895.89
2936.1,811507.12
2936.2,813116.93
2936.3,814733.23
2936.4,816348.22
2936.5,817969.79
